Ticker,Open,High,Low,Close,Volume,Date,SMA_14,EMA_14,RSI_14,OBV
ACN,328.04473914151623,331.19193254019183,326.8097756739606,327.3475646972656,3286500.0,2024-07-24,328.83484903971356,329.6544969346789,0.0,-1861200.0
ACN,324.2701034360463,334.3291656330705,322.02922459782206,328.78173828125,2764500.0,2024-07-25,328.82157135009766,329.53812911422176,36.09398066877835,903300.0
ACN,324.59876726824905,328.4729818041722,323.8916236515264,327.1284484863281,2438200.0,2024-07-26,328.4829467773437,329.21683836383596,24.9252067448396,-1534900.0
ACN,327.3276433662174,327.64635340738243,322.5570531171974,324.87762451171875,1629200.0,2024-07-29,327.88205973307294,328.638276516887,17.146302434370043,-3164100.0
ACN,326.1623887478622,329.11041117949986,325.6245997206503,327.865478515625,1985400.0,2024-07-30,327.8796909877232,328.5352367833854,42.707449528764975,-1178700.0
ACN,330.2955780741465,332.5762727518391,327.70611214414595,329.2796936035156,2606300.0,2024-07-31,328.05469131469727,328.63449769273615,50.492790990897554,1427600.0
ACN,332.5265059148274,337.54608302850323,325.0967561351655,326.75,2538100.0,2024-08-01,327.9097256130642,328.38323133370466,40.017490315368406,-1110500.0
ACN,323.67250293831074,325.35565422486985,319.0513289872417,321.8399658203125,2682700.0,2024-08-02,327.30274963378906,327.510795931919,27.91303101081367,-3793200.0
ACN,310.3467391465143,316.581371247906,308.9723591057942,312.4681091308594,3186500.0,2024-08-05,325.95414595170456,325.5051043584444,17.211588733383707,-6979700.0
ACN,315.71490990764096,321.3519684131923,314.44010013070846,317.3880920410156,2284200.0,2024-08-06,325.2403081258138,324.42283604945385,31.959358623139508,-4695500.0
ACN,318.65297303541377,324.4194791827208,316.6411424223057,316.73077392578125,2327700.0,2024-08-07,324.58572857196515,323.39722776629753,31.160700870056985,-7023200.0
ACN,314.0217910324828,318.2147459684902,313.19516914841563,314.5994567871094,2213700.0,2024-08-08,323.87242344447543,322.22419163573915,28.659818569031273,-9236900.0
ACN,314.91817769765873,316.0336324975277,311.9502472956858,314.5496520996094,1851300.0,2024-08-09,322.75696236746654,321.2009196975885,28.602050210687196,-11088200.0
ACN,314.1911136610188,316.18300583742393,311.47216989843525,312.6872253417969,2276500.0,2024-08-12,321.5924159458705,320.06576045014964,26.454653272475085,-13364700.0
ACN,314.82851370060683,318.8820217073511,313.85250595416045,318.03546142578125,2269600.0,2024-08-13,320.9272657121931,319.7950539135672,40.31298817402398,-11095100.0
ACN,318.7027409524771,320.76435660254026,316.73075680104336,318.5334167480469,1404600.0,2024-08-14,320.1952427455357,319.6268356248312,41.41979350658881,-9690500.0
ACN,320.9734983046072,323.89161299591456,320.6348802879854,323.8119506835937,2271600.0,2024-08-15,319.9583500453404,320.18485096599954,51.65410504182768,-7418900.0
ACN,323.59286508829786,326.3815021321769,321.9594988241229,325.5947265625,2292800.0,2024-08-16,320.00957162039623,320.9061677121996,54.542655205488394,-5126100.0
ACN,326.23210861897775,329.0904691202132,325.6743812233154,328.1044921875,1678200.0,2024-08-19,320.0266440255301,321.8659443089063,58.318265754958794,-3447900.0
ACN,328.59248197808745,329.229902056592,326.720098489808,329.0307006835937,1790100.0,2024-08-20,320.0088588169643,322.82124515886466,59.65020595186842,-1657800.0
ACN,329.4987987116281,332.30737396242426,329.2000270440381,332.24761962890625,1233900.0,2024-08-21,320.4015459333147,324.07809508820355,63.95807918557865,-423900.0
ACN,332.5364678791684,332.7157308880111,328.3136356208468,329.2299194335937,1679200.0,2024-08-22,320.9293997628348,324.76500500092226,57.73142785532941,-2103100.0
ACN,330.3154866829344,332.4069795686023,328.3335636729126,331.9189453125,1518700.0,2024-08-23,322.3187452043806,325.7188637091326,61.342958641609115,-584400.0
ADBE,558.6500244140625,560.1900024414062,552.7100219726562,554.8200073242188,2391700.0,2024-07-22,554.8200073242188,554.8200073242188,100.0,2391700.0
ADBE,556.489990234375,557.25,544.4400024414062,546.010009765625,2363900.0,2024-07-23,550.4150085449219,553.645340983073,0.0,27800.0
